route_short_name	trip_id	stop_sequence	stop_id	stop_name	departure_time
3	6663	5	U870Z1	Vychovatelna	16:38
3	6663	6	U54Z1	Bulovka	16:39
3	6663	7	U861Z1	Vosmikovych	16:40
3	6663	8	U779Z1	U Krize	16:41
3	6663	9	U471Z1	Stejskalova	16:42
3	6663	10	U272Z1	Divadlo pod Palmovkou	16:43
3	6663	11	U529Z1	Palmovka	16:45
3	6663	12	U655Z1	Invalidovna	16:48
3	6663	13	U816Z1	Urxova	16:49
3	6663	14	U758Z1	Krizikova	16:50
3	6663	15	U854Z1	Karlinske namesti	16:51
3	6663	16	U689Z1	Florenc	16:53
3	6663	17	U32Z1	Bila labut	16:54
3	6663	18	U480Z3	Masarykovo nadrazi	16:56
3	6663	19	U203Z1	Jindrisska	16:58
4	7265	14	U1040Z6	Na Knizeci	16:01
4	7265	15	U553Z2	Plzenka	16:02
4	7265	16	U458Z2	Smichovske nadrazi	16:04
4	7265	17	U7Z2	CSAD Smichov	16:05
4	7265	18	U337Z2	Lihovar	16:06
4	7265	19	U914Z2	Zlichov	16:07
4	7265	20	U147Z6	Hlubocepy	16:09
4	7265	21	U49Z4	Geologicka	16:11
4	7265	22	U1049Z4	K Barrandovu	16:13
4	7265	23	U1050Z4	Chaplinovo namesti	16:14
4	7265	24	U1030Z2	Poliklinika Barrandov	16:15
4	7265	25	U1019Z2	Sidliste Barrandov	16:20
4	7266	1	U1019Z1	Sidliste Barrandov	16:26
4	7266	2	U1030Z1	Poliklinika Barrandov	16:27
4	7266	3	U1050Z3	Chaplinovo namesti	16:28
4	7266	4	U1049Z3	K Barrandovu	16:29
4	7266	5	U49Z5	Geologicka	16:30
4	7266	6	U147Z5	Hlubocepy	16:33
4	7266	7	U914Z1	Zlichov	16:34
4	7266	8	U337Z1	Lihovar	16:36
4	7266	9	U7Z1	CSAD Smichov	16:37
4	7266	10	U458Z1	Smichovske nadrazi	16:39
4	7266	11	U553Z1	Plzenka	16:40
4	7266	12	U1040Z5	Na Knizeci	16:41
4	7266	13	U1040Z3	Andel	16:44
4	7266	14	U901Z1	Zborovska	16:45
4	7266	15	U237Z5	Palackeho namesti	16:48
4	7266	16	U237Z1	Karlovo namesti	16:50
4	7266	17	U739Z2	Stepanska	16:52
4	7266	18	U190Z2	I. P. Pavlova	16:55
4	7266	19	U476Z2	Namesti Miru	16:57
4	7266	20	U354Z2	Jana Masaryka	16:59
4	7283	10	U237Z4	Moran	16:01
4	7283	11	U237Z6	Palackeho namesti	16:03
4	7283	12	U901Z2	Zborovska	16:05
4	7283	13	U1040Z4	Andel	16:07
4	7283	14	U1040Z6	Na Knizeci	16:09
4	7283	15	U553Z2	Plzenka	16:10
4	7283	16	U458Z2	Smichovske nadrazi	16:12
4	7283	17	U7Z2	CSAD Smichov	16:13
4	7283	18	U337Z2	Lihovar	16:14
4	7283	19	U914Z2	Zlichov	16:15
4	7283	20	U147Z6	Hlubocepy	16:17
4	7283	21	U49Z4	Geologicka	16:19
4	7283	22	U1049Z4	K Barrandovu	16:21
4	7283	23	U1050Z4	Chaplinovo namesti	16:22
4	7283	24	U1030Z2	Poliklinika Barrandov	16:23
4	7283	25	U1019Z2	Sidliste Barrandov	16:28
4	7284	1	U1019Z1	Sidliste Barrandov	16:34
4	7284	2	U1030Z1	Poliklinika Barrandov	16:35
4	7284	3	U1050Z3	Chaplinovo namesti	16:36
4	7284	4	U1049Z3	K Barrandovu	16:37
4	7284	5	U49Z5	Geologicka	16:38
4	7284	6	U147Z5	Hlubocepy	16:41
4	7284	7	U914Z1	Zlichov	16:42
4	7284	8	U337Z1	Lihovar	16:44
4	7284	9	U7Z1	CSAD Smichov	16:45
4	7284	10	U458Z1	Smichovske nadrazi	16:47
4	7284	11	U553Z1	Plzenka	16:48
4	7284	12	U1040Z5	Na Knizeci	16:49
4	7284	13	U1040Z3	Andel	16:52
4	7284	14	U901Z1	Zborovska	16:53
4	7284	15	U237Z5	Palackeho namesti	16:56
4	7284	16	U237Z1	Karlovo namesti	16:58
4	7301	6	U476Z1	Namesti Miru	16:01
4	7301	7	U190Z1	I. P. Pavlova	16:03
4	7301	8	U739Z1	Stepanska	16:06
4	7301	9	U237Z3	Karlovo namesti	16:07
4	7301	10	U237Z4	Moran	16:09
4	7301	11	U237Z6	Palackeho namesti	16:11
4	7301	12	U901Z2	Zborovska	16:13
4	7301	13	U1040Z4	Andel	16:15
4	7301	14	U1040Z6	Na Knizeci	16:17
4	7301	15	U553Z2	Plzenka	16:18
4	7301	16	U458Z2	Smichovske nadrazi	16:20
4	7301	17	U7Z2	CSAD Smichov	16:21
4	7301	18	U337Z2	Lihovar	16:22
4	7301	19	U914Z2	Zlichov	16:23
4	7301	20	U147Z6	Hlubocepy	16:25
4	7301	21	U49Z4	Geologicka	16:27
4	7301	22	U1049Z4	K Barrandovu	16:29
4	7301	23	U1050Z4	Chaplinovo namesti	16:30
4	7301	24	U1030Z2	Poliklinika Barrandov	16:31
4	7301	25	U1019Z2	Sidliste Barrandov	16:36
4	7302	1	U1019Z1	Sidliste Barrandov	16:42
4	7302	2	U1030Z1	Poliklinika Barrandov	16:43
4	7302	3	U1050Z3	Chaplinovo namesti	16:44
4	7302	4	U1049Z3	K Barrandovu	16:45
4	7302	5	U49Z5	Geologicka	16:46
4	7302	6	U147Z5	Hlubocepy	16:49
4	7302	7	U914Z1	Zlichov	16:50
4	7302	8	U337Z1	Lihovar	16:52
4	7302	9	U7Z1	CSAD Smichov	16:53
4	7302	10	U458Z1	Smichovske nadrazi	16:55
4	7302	11	U553Z1	Plzenka	16:56
4	7302	12	U1040Z5	Na Knizeci	16:57
4	7319	1	U67Z4	Cechovo namesti	16:02
4	7319	2	U391Z1	Vrsovicke namesti	16:03
4	7319	3	U627Z1	Ruska	16:04
4	7319	4	U301Z1	Krymska	16:05
4	7319	5	U354Z1	Jana Masaryka	16:07
4	7319	6	U476Z1	Namesti Miru	16:09
4	7319	7	U190Z1	I. P. Pavlova	16:11
4	7319	8	U739Z1	Stepanska	16:14
4	7319	9	U237Z3	Karlovo namesti	16:15
4	7319	10	U237Z4	Moran	16:17
4	7319	11	U237Z6	Palackeho namesti	16:19
4	7319	12	U901Z2	Zborovska	16:21
4	7319	13	U1040Z4	Andel	16:23
4	7319	14	U1040Z6	Na Knizeci	16:25
4	7319	15	U553Z2	Plzenka	16:26
4	7319	16	U458Z2	Smichovske nadrazi	16:28
4	7319	17	U7Z2	CSAD Smichov	16:29
4	7319	18	U337Z2	Lihovar	16:30
4	7319	19	U914Z2	Zlichov	16:31
4	7319	20	U147Z6	Hlubocepy	16:33
4	7319	21	U49Z4	Geologicka	16:35
4	7319	22	U1049Z4	K Barrandovu	16:37
4	7319	23	U1050Z4	Chaplinovo namesti	16:38
4	7319	24	U1030Z2	Poliklinika Barrandov	16:39
4	7319	25	U1019Z2	Sidliste Barrandov	16:44
4	7320	1	U1019Z1	Sidliste Barrandov	16:50
4	7320	2	U1030Z1	Poliklinika Barrandov	16:51
4	7320	3	U1050Z3	Chaplinovo namesti	16:52
4	7320	4	U1049Z3	K Barrandovu	16:53
4	7320	5	U49Z5	Geologicka	16:54
4	7320	6	U147Z5	Hlubocepy	16:57
4	7320	7	U914Z1	Zlichov	16:58
4	7336	24	U67Z2	Cechovo namesti	16:02
4	7337	1	U67Z4	Cechovo namesti	16:10
4	7337	2	U391Z1	Vrsovicke namesti	16:11
4	7337	3	U627Z1	Ruska	16:12
4	7337	4	U301Z1	Krymska	16:13
4	7337	5	U354Z1	Jana Masaryka	16:15
4	7337	6	U476Z1	Namesti Miru	16:17
4	7337	7	U190Z1	I. P. Pavlova	16:19
4	7337	8	U739Z1	Stepanska	16:22
4	7337	9	U237Z3	Karlovo namesti	16:23
4	7337	10	U237Z4	Moran	16:25
4	7337	11	U237Z6	Palackeho namesti	16:27
4	7337	12	U901Z2	Zborovska	16:29
4	7337	13	U1040Z4	Andel	16:31
4	7337	14	U1040Z6	Na Knizeci	16:33
4	7337	15	U553Z2	Plzenka	16:34
4	7337	16	U458Z2	Smichovske nadrazi	16:36
4	7337	17	U7Z2	CSAD Smichov	16:37
4	7337	18	U337Z2	Lihovar	16:38
4	7337	19	U914Z2	Zlichov	16:39
4	7337	20	U147Z6	Hlubocepy	16:41
4	7337	21	U49Z4	Geologicka	16:43
4	7337	22	U1049Z4	K Barrandovu	16:45
4	7337	23	U1050Z4	Chaplinovo namesti	16:46
4	7337	24	U1030Z2	Poliklinika Barrandov	16:47
4	7337	25	U1019Z2	Sidliste Barrandov	16:52
4	7338	1	U1019Z1	Sidliste Barrandov	16:58
4	7338	2	U1030Z1	Poliklinika Barrandov	16:59
4	7352	6	U476Z2	Namesti Miru	16:01
4	7352	7	U354Z2	Jana Masaryka	16:03
4	7352	8	U301Z2	Krymska	16:04
4	7352	9	U627Z2	Ruska	16:05
4	7352	10	U391Z2	Vrsovicke namesti	16:07
4	7352	11	U67Z2	Cechovo namesti	16:10
4	7353	1	U67Z4	Cechovo namesti	16:18
4	7353	2	U391Z1	Vrsovicke namesti	16:19
4	7353	3	U627Z1	Ruska	16:20
4	7353	4	U301Z1	Krymska	16:21
4	7353	5	U354Z1	Jana Masaryka	16:23
4	7353	6	U476Z1	Namesti Miru	16:25
4	7353	7	U190Z1	I. P. Pavlova	16:27
4	7353	8	U739Z1	Stepanska	16:30
4	7353	9	U237Z3	Karlovo namesti	16:31
4	7353	10	U237Z4	Moran	16:33
4	7353	11	U237Z6	Palackeho namesti	16:35
4	7353	12	U901Z2	Zborovska	16:37
4	7353	13	U1040Z4	Andel	16:39
4	7353	14	U1040Z6	Na Knizeci	16:41
4	7353	15	U553Z2	Plzenka	16:42
4	7353	16	U458Z2	Smichovske nadrazi	16:44
4	7353	17	U7Z2	CSAD Smichov	16:45
4	7353	18	U337Z2	Lihovar	16:46
4	7353	19	U914Z2	Zlichov	16:47
4	7353	20	U147Z6	Hlubocepy	16:49
4	7353	21	U49Z4	Geologicka	16:51
4	7353	22	U1049Z4	K Barrandovu	16:53
4	7353	23	U1050Z4	Chaplinovo namesti	16:54
4	7353	24	U1030Z2	Poliklinika Barrandov	16:55
4	7368	15	U237Z5	Palackeho namesti	16:00
4	7368	16	U237Z1	Karlovo namesti	16:02
4	7368	17	U739Z2	Stepanska	16:04
4	7368	18	U190Z2	I. P. Pavlova	16:07
4	7368	19	U476Z2	Namesti Miru	16:09
4	7368	20	U354Z2	Jana Masaryka	16:11
4	7368	21	U301Z2	Krymska	16:12
4	7368	22	U627Z2	Ruska	16:13
4	7368	23	U391Z2	Vrsovicke namesti	16:15
4	7368	24	U67Z2	Cechovo namesti	16:18
4	7369	1	U67Z4	Cechovo namesti	16:26
4	7369	2	U391Z1	Vrsovicke namesti	16:27
4	7369	3	U627Z1	Ruska	16:28
4	7369	4	U301Z1	Krymska	16:29
4	7369	5	U354Z1	Jana Masaryka	16:31
4	7369	6	U476Z1	Namesti Miru	16:33
4	7369	7	U190Z1	I. P. Pavlova	16:35
4	7369	8	U739Z1	Stepanska	16:38
4	7369	9	U237Z3	Karlovo namesti	16:39
4	7369	10	U237Z4	Moran	16:41
4	7369	11	U237Z6	Palackeho namesti	16:43
4	7369	12	U901Z2	Zborovska	16:45
4	7369	13	U1040Z4	Andel	16:47
4	7369	14	U1040Z6	Na Knizeci	16:49
4	7369	15	U553Z2	Plzenka	16:50
4	7369	16	U458Z2	Smichovske nadrazi	16:52
4	7369	17	U7Z2	CSAD Smichov	16:53
4	7369	18	U337Z2	Lihovar	16:54
4	7369	19	U914Z2	Zlichov	16:55
4	7369	20	U147Z6	Hlubocepy	16:57
4	7369	21	U49Z4	Geologicka	16:59
4	7386	11	U553Z1	Plzenka	16:00
4	7386	12	U1040Z5	Na Knizeci	16:01
4	7386	13	U1040Z3	Andel	16:04
4	7386	14	U901Z1	Zborovska	16:05
4	7386	15	U237Z5	Palackeho namesti	16:08
4	7386	16	U237Z1	Karlovo namesti	16:10
4	7386	17	U739Z2	Stepanska	16:12
4	7386	18	U190Z2	I. P. Pavlova	16:15
4	7386	19	U476Z2	Namesti Miru	16:17
4	7386	20	U354Z2	Jana Masaryka	16:19
4	7386	21	U301Z2	Krymska	16:20
4	7386	22	U627Z2	Ruska	16:21
4	7386	23	U391Z2	Vrsovicke namesti	16:23
4	7386	24	U67Z2	Cechovo namesti	16:26
4	7387	1	U67Z4	Cechovo namesti	16:34
4	7387	2	U391Z1	Vrsovicke namesti	16:35
4	7387	3	U627Z1	Ruska	16:36
4	7387	4	U301Z1	Krymska	16:37
4	7387	5	U354Z1	Jana Masaryka	16:39
4	7387	6	U476Z1	Namesti Miru	16:41
4	7387	7	U190Z1	I. P. Pavlova	16:43
4	7387	8	U739Z1	Stepanska	16:46
4	7387	9	U237Z3	Karlovo namesti	16:47
4	7387	10	U237Z4	Moran	16:49
4	7387	11	U237Z6	Palackeho namesti	16:51
4	7387	12	U901Z2	Zborovska	16:53
4	7387	13	U1040Z4	Andel	16:55
4	7387	14	U1040Z6	Na Knizeci	16:57
4	7387	15	U553Z2	Plzenka	16:58
4	7402	6	U147Z5	Hlubocepy	16:01
4	7402	7	U914Z1	Zlichov	16:02
4	7402	8	U337Z1	Lihovar	16:04
4	7402	9	U7Z1	CSAD Smichov	16:05
4	7402	10	U458Z1	Smichovske nadrazi	16:07
4	7402	11	U553Z1	Plzenka	16:08
4	7402	12	U1040Z5	Na Knizeci	16:09
4	7402	13	U1040Z3	Andel	16:12
4	7402	14	U901Z1	Zborovska	16:13
4	7402	15	U237Z5	Palackeho namesti	16:16
4	7402	16	U237Z1	Karlovo namesti	16:18
4	7402	17	U739Z2	Stepanska	16:20
4	7402	18	U190Z2	I. P. Pavlova	16:23
4	7402	19	U476Z2	Namesti Miru	16:25
4	7402	20	U354Z2	Jana Masaryka	16:27
4	7402	21	U301Z2	Krymska	16:28
4	7402	22	U627Z2	Ruska	16:29
4	7402	23	U391Z2	Vrsovicke namesti	16:31
4	7402	24	U67Z2	Cechovo namesti	16:34
4	7403	1	U67Z4	Cechovo namesti	16:42
4	7403	2	U391Z1	Vrsovicke namesti	16:43
4	7403	3	U627Z1	Ruska	16:44
4	7403	4	U301Z1	Krymska	16:45
4	7403	5	U354Z1	Jana Masaryka	16:47
4	7403	6	U476Z1	Namesti Miru	16:49
4	7403	7	U190Z1	I. P. Pavlova	16:51
4	7403	8	U739Z1	Stepanska	16:54
4	7403	9	U237Z3	Karlovo namesti	16:55
4	7403	10	U237Z4	Moran	16:57
4	7403	11	U237Z6	Palackeho namesti	16:59
4	7418	1	U1019Z1	Sidliste Barrandov	16:02
4	7418	2	U1030Z1	Poliklinika Barrandov	16:03
4	7418	3	U1050Z3	Chaplinovo namesti	16:04
4	7418	4	U1049Z3	K Barrandovu	16:05
4	7418	5	U49Z5	Geologicka	16:06
4	7418	6	U147Z5	Hlubocepy	16:09
4	7418	7	U914Z1	Zlichov	16:10
4	7418	8	U337Z1	Lihovar	16:12
4	7418	9	U7Z1	CSAD Smichov	16:13
4	7418	10	U458Z1	Smichovske nadrazi	16:15
4	7418	11	U553Z1	Plzenka	16:16
4	7418	12	U1040Z5	Na Knizeci	16:17
4	7418	13	U1040Z3	Andel	16:20
4	7418	14	U901Z1	Zborovska	16:21
4	7418	15	U237Z5	Palackeho namesti	16:24
4	7418	16	U237Z1	Karlovo namesti	16:26
4	7418	17	U739Z2	Stepanska	16:28
4	7418	18	U190Z2	I. P. Pavlova	16:31
4	7418	19	U476Z2	Namesti Miru	16:33
4	7418	20	U354Z2	Jana Masaryka	16:35
4	7418	21	U301Z2	Krymska	16:36
4	7418	22	U627Z2	Ruska	16:37
4	7418	23	U391Z2	Vrsovicke namesti	16:39
4	7418	24	U67Z2	Cechovo namesti	16:42
4	7419	1	U67Z4	Cechovo namesti	16:50
4	7419	2	U391Z1	Vrsovicke namesti	16:51
4	7419	3	U627Z1	Ruska	16:52
4	7419	4	U301Z1	Krymska	16:53
4	7419	5	U354Z1	Jana Masaryka	16:55
4	7419	6	U476Z1	Namesti Miru	16:57
4	7419	7	U190Z1	I. P. Pavlova	16:59
4	7433	25	U1019Z2	Sidliste Barrandov	16:04
4	7434	1	U1019Z1	Sidliste Barrandov	16:10
4	7434	2	U1030Z1	Poliklinika Barrandov	16:11
4	7434	3	U1050Z3	Chaplinovo namesti	16:12
4	7434	4	U1049Z3	K Barrandovu	16:13
4	7434	5	U49Z5	Geologicka	16:14
4	7434	6	U147Z5	Hlubocepy	16:17
4	7434	7	U914Z1	Zlichov	16:18
4	7434	8	U337Z1	Lihovar	16:20
4	7434	9	U7Z1	CSAD Smichov	16:21
4	7434	10	U458Z1	Smichovske nadrazi	16:23
4	7434	11	U553Z1	Plzenka	16:24
4	7434	12	U1040Z5	Na Knizeci	16:25
4	7434	13	U1040Z3	Andel	16:28
4	7434	14	U901Z1	Zborovska	16:29
4	7434	15	U237Z5	Palackeho namesti	16:32
4	7434	16	U237Z1	Karlovo namesti	16:34
4	7434	17	U739Z2	Stepanska	16:36
4	7434	18	U190Z2	I. P. Pavlova	16:39
4	7434	19	U476Z2	Namesti Miru	16:41
4	7434	20	U354Z2	Jana Masaryka	16:43
4	7434	21	U301Z2	Krymska	16:44
4	7434	22	U627Z2	Ruska	16:45
4	7434	23	U391Z2	Vrsovicke namesti	16:47
4	7434	24	U67Z2	Cechovo namesti	16:50
4	7435	1	U67Z4	Cechovo namesti	16:58
4	7435	2	U391Z1	Vrsovicke namesti	16:59
4	7449	20	U147Z6	Hlubocepy	16:01
4	7449	21	U49Z4	Geologicka	16:03
4	7449	22	U1049Z4	K Barrandovu	16:05
4	7449	23	U1050Z4	Chaplinovo namesti	16:06
4	7449	24	U1030Z2	Poliklinika Barrandov	16:07
4	7449	25	U1019Z2	Sidliste Barrandov	16:12
4	7450	1	U1019Z1	Sidliste Barrandov	16:18
4	7450	2	U1030Z1	Poliklinika Barrandov	16:19
4	7450	3	U1050Z3	Chaplinovo namesti	16:20
4	7450	4	U1049Z3	K Barrandovu	16:21
4	7450	5	U49Z5	Geologicka	16:22
4	7450	6	U147Z5	Hlubocepy	16:25
4	7450	7	U914Z1	Zlichov	16:26
4	7450	8	U337Z1	Lihovar	16:28
4	7450	9	U7Z1	CSAD Smichov	16:29
4	7450	10	U458Z1	Smichovske nadrazi	16:31
4	7450	11	U553Z1	Plzenka	16:32
4	7450	12	U1040Z5	Na Knizeci	16:33
4	7450	13	U1040Z3	Andel	16:36
4	7450	14	U901Z1	Zborovska	16:37
4	7450	15	U237Z5	Palackeho namesti	16:40
4	7450	16	U237Z1	Karlovo namesti	16:42
4	7450	17	U739Z2	Stepanska	16:44
4	7450	18	U190Z2	I. P. Pavlova	16:47
4	7450	19	U476Z2	Namesti Miru	16:49
4	7450	20	U354Z2	Jana Masaryka	16:51
4	7450	21	U301Z2	Krymska	16:52
4	7450	22	U627Z2	Ruska	16:53
4	7450	23	U391Z2	Vrsovicke namesti	16:55
4	7450	24	U67Z2	Cechovo namesti	16:58
5	8024	22	U172Z2	Husinecka	16:00
5	8024	23	U339Z2	Lipanska	16:02
5	8024	24	U516Z2	Olsanske namesti	16:03
5	8024	25	U118Z2	Flora	16:06
5	8024	26	U515Z2	Olsanske hrbitovy	16:07
5	8024	27	U921Z4	Zelivskeho	16:08
5	8024	28	U921Z2	Zelivskeho	16:10
5	8024	29	U849Z2	Vinohradske hrbitovy	16:11
5	8024	30	U299Z2	Krematorium Strasnice	16:12
5	8024	31	U848Z2	Vozovna Strasnice	16:13
5	8024	32	U848Z4	Vinice	16:14
5	8024	33	U690Z2	Solidarita	16:15
5	8024	34	U900Z2	Zborov - Strasnicke divadlo	16:16
5	8024	35	U496Z2	Nove Strasnice	16:17
5	8024	36	U70Z2	Cernokostelecka	16:18
5	8024	37	U1071Z12	Depo Hostivar	16:19
5	8024	38	U358Z2	Malesicka tovarna	16:20
5	8024	39	U404Z2	Na Homoli	16:21
5	8024	40	U807Z4	Ustredni dilny DP	16:31
5	8025	1	U807Z3	Ustredni dilny DP	16:37
5	8025	2	U404Z1	Na Homoli	16:38
5	8025	3	U358Z1	Malesicka tovarna	16:39
5	8025	4	U1071Z11	Depo Hostivar	16:40
5	8025	5	U70Z1	Cernokostelecka	16:41
5	8025	6	U496Z1	Nove Strasnice	16:42
5	8025	7	U900Z1	Zborov - Strasnicke divadlo	16:43
5	8025	8	U690Z1	Solidarita	16:44
5	8025	9	U848Z1	Vozovna Strasnice	16:45
5	8025	10	U299Z1	Krematorium Strasnice	16:46
5	8025	11	U849Z1	Vinohradske hrbitovy	16:47
5	8025	12	U921Z1	Zelivskeho	16:48
5	8025	13	U921Z3	Zelivskeho	16:50
5	8025	14	U515Z1	Olsanske hrbitovy	16:51
5	8025	15	U118Z1	Flora	16:52
5	8025	16	U516Z1	Olsanske namesti	16:54
5	8025	17	U339Z1	Lipanska	16:55
5	8025	18	U172Z1	Husinecka	16:57
5	8042	18	U484Z2	Vodickova	16:00
5	8042	19	U1072Z2	Vaclavske namesti	16:02
5	8042	20	U203Z2	Jindrisska	16:04
5	8042	21	U142Z2	Hlavni nadrazi	16:06
5	8042	22	U172Z2	Husinecka	16:08
5	8042	23	U339Z2	Lipanska	16:10
5	8042	24	U516Z2	Olsanske namesti	16:11
5	8042	25	U118Z2	Flora	16:14
5	8042	26	U515Z2	Olsanske hrbitovy	16:15
5	8042	27	U921Z4	Zelivskeho	16:16
5	8042	28	U921Z2	Zelivskeho	16:18
5	8042	29	U849Z2	Vinohradske hrbitovy	16:19
5	8042	30	U299Z2	Krematorium Strasnice	16:20
5	8042	31	U848Z2	Vozovna Strasnice	16:21
5	8042	32	U848Z4	Vinice	16:22
5	8042	33	U690Z2	Solidarita	16:23
5	8042	34	U900Z2	Zborov - Strasnicke divadlo	16:24
5	8042	35	U496Z2	Nove Strasnice	16:25
5	8042	36	U70Z2	Cernokostelecka	16:26
5	8042	37	U1071Z12	Depo Hostivar	16:27
5	8042	38	U358Z2	Malesicka tovarna	16:28
5	8042	39	U404Z2	Na Homoli	16:29
5	8042	40	U807Z4	Ustredni dilny DP	16:39
5	8043	1	U807Z3	Ustredni dilny DP	16:45
5	8043	2	U404Z1	Na Homoli	16:46
5	8043	3	U358Z1	Malesicka tovarna	16:47
5	8043	4	U1071Z11	Depo Hostivar	16:48
5	8043	5	U70Z1	Cernokostelecka	16:49
5	8043	6	U496Z1	Nove Strasnice	16:50
5	8043	7	U900Z1	Zborov - Strasnicke divadlo	16:51
5	8043	8	U690Z1	Solidarita	16:52
5	8043	9	U848Z1	Vozovna Strasnice	16:53
5	8043	10	U299Z1	Krematorium Strasnice	16:54
5	8043	11	U849Z1	Vinohradske hrbitovy	16:55
5	8043	12	U921Z1	Zelivskeho	16:56
5	8043	13	U921Z3	Zelivskeho	16:58
5	8043	14	U515Z1	Olsanske hrbitovy	16:59
5	8065	13	U1040Z3	Andel	16:00
5	8065	14	U901Z1	Zborovska	16:01
5	8065	15	U208Z1	Jiraskovo namesti	16:04
5	8065	16	U401Z1	Myslikova	16:06
5	8065	17	U997Z2	Lazarska	16:07
5	8065	18	U484Z2	Vodickova	16:08
5	8065	19	U1072Z2	Vaclavske namesti	16:10
5	8065	20	U203Z2	Jindrisska	16:12
5	8065	21	U142Z2	Hlavni nadrazi	16:14
5	8065	22	U172Z2	Husinecka	16:16
5	8065	23	U339Z2	Lipanska	16:18
5	8065	24	U516Z2	Olsanske namesti	16:19
5	8065	25	U118Z2	Flora	16:22
5	8065	26	U515Z2	Olsanske hrbitovy	16:23
5	8065	27	U921Z4	Zelivskeho	16:24
5	8065	28	U921Z2	Zelivskeho	16:26
5	8065	29	U849Z2	Vinohradske hrbitovy	16:27
5	8065	30	U299Z2	Krematorium Strasnice	16:28
5	8065	31	U848Z2	Vozovna Strasnice	16:29
5	8065	32	U848Z4	Vinice	16:30
5	8065	33	U690Z2	Solidarita	16:31
5	8065	34	U900Z2	Zborov - Strasnicke divadlo	16:32
5	8065	35	U496Z2	Nove Strasnice	16:33
5	8065	36	U70Z2	Cernokostelecka	16:34
5	8065	37	U1071Z12	Depo Hostivar	16:35
5	8065	38	U358Z2	Malesicka tovarna	16:36
5	8065	39	U404Z2	Na Homoli	16:37
5	8065	40	U807Z4	Ustredni dilny DP	16:47
5	8066	1	U807Z3	Ustredni dilny DP	16:53
5	8066	2	U404Z1	Na Homoli	16:54
5	8066	3	U358Z1	Malesicka tovarna	16:55
5	8066	4	U1071Z11	Depo Hostivar	16:56
5	8066	5	U70Z1	Cernokostelecka	16:57
5	8066	6	U496Z1	Nove Strasnice	16:58
5	8066	7	U900Z1	Zborov - Strasnicke divadlo	16:59
5	8081	8	U337Z1	Lihovar	16:00
5	8081	9	U7Z1	CSAD Smichov	16:01
5	8081	10	U458Z1	Smichovske nadrazi	16:03
5	8081	11	U553Z1	Plzenka	16:04
5	8081	12	U1040Z5	Na Knizeci	16:05
5	8081	13	U1040Z3	Andel	16:08
5	8081	14	U901Z1	Zborovska	16:09
5	8081	15	U208Z1	Jiraskovo namesti	16:12
5	8081	16	U401Z1	Myslikova	16:14
5	8081	17	U997Z2	Lazarska	16:15
5	8081	18	U484Z2	Vodickova	16:16
5	8081	19	U1072Z2	Vaclavske namesti	16:18
5	8081	20	U203Z2	Jindrisska	16:20
5	8081	21	U142Z2	Hlavni nadrazi	16:22
5	8081	22	U172Z2	Husinecka	16:24
5	8081	23	U339Z2	Lipanska	16:26
5	8081	24	U516Z2	Olsanske namesti	16:27
5	8081	25	U118Z2	Flora	16:30
5	8081	26	U515Z2	Olsanske hrbitovy	16:31
5	8081	27	U921Z4	Zelivskeho	16:32
5	8081	28	U921Z2	Zelivskeho	16:34
5	8081	29	U849Z2	Vinohradske hrbitovy	16:35
5	8081	30	U299Z2	Krematorium Strasnice	16:36
5	8081	31	U848Z2	Vozovna Strasnice	16:37
5	8081	32	U848Z4	Vinice	16:38
5	8081	33	U690Z2	Solidarita	16:39
5	8081	34	U900Z2	Zborov - Strasnicke divadlo	16:40
5	8081	35	U496Z2	Nove Strasnice	16:41
5	8081	36	U70Z2	Cernokostelecka	16:42
5	8081	37	U1071Z12	Depo Hostivar	16:43
5	8081	38	U358Z2	Malesicka tovarna	16:44
5	8081	39	U404Z2	Na Homoli	16:45
5	8081	40	U807Z4	Ustredni dilny DP	16:55
5	8098	3	U1050Z3	Chaplinovo namesti	16:00
5	8098	4	U1049Z3	K Barrandovu	16:01
5	8098	5	U49Z5	Geologicka	16:02
5	8098	6	U147Z5	Hlubocepy	16:05
5	8098	7	U914Z1	Zlichov	16:06
5	8098	8	U337Z1	Lihovar	16:08
5	8098	9	U7Z1	CSAD Smichov	16:09
5	8098	10	U458Z1	Smichovske nadrazi	16:11
5	8098	11	U553Z1	Plzenka	16:12
5	8098	12	U1040Z5	Na Knizeci	16:13
5	8098	13	U1040Z3	Andel	16:16
5	8098	14	U901Z1	Zborovska	16:17
5	8098	15	U208Z1	Jiraskovo namesti	16:20
5	8098	16	U401Z1	Myslikova	16:22
5	8098	17	U997Z2	Lazarska	16:23
5	8098	18	U484Z2	Vodickova	16:24
5	8098	19	U1072Z2	Vaclavske namesti	16:26
5	8098	20	U203Z2	Jindrisska	16:28
5	8098	21	U142Z2	Hlavni nadrazi	16:30
5	8098	22	U172Z2	Husinecka	16:32
5	8098	23	U339Z2	Lipanska	16:34
5	8098	24	U516Z2	Olsanske namesti	16:35
5	8098	25	U118Z2	Flora	16:38
5	8098	26	U515Z2	Olsanske hrbitovy	16:39
5	8098	27	U921Z4	Zelivskeho	16:40
5	8098	28	U921Z2	Zelivskeho	16:42
5	8098	29	U849Z2	Vinohradske hrbitovy	16:43
5	8098	30	U299Z2	Krematorium Strasnice	16:44
